id;route_long_name;stop_id;stop_name;stop_lon;stop_lat;operatorname;shortname;mode;pointgeo;nom_commune;code_insee;
IDFM:C01375;5;IDFM:463025;Place d'Italie;2.355501591481485;48.830965713292656;RATP;5;Metro;48.830965713292656, 2.355501591481485;Paris;75056;0
IDFM:C01375;5;IDFM:463280;Porte de Pantin;2.3921229723281483;48.88845921134684;RATP;5;Metro;48.88845921134684, 2.3921229723281483;Paris;75056;0
IDFM:C01375;5;IDFM:463289;Quai de la Rapée;2.365884650750405;48.846427325479766;RATP;5;Metro;48.846427325479766, 2.365884650750405;Paris;75056;0
IDFM:C01375;5;IDFM:462961;République;2.3641925544688656;48.867732931981166;RATP;5;Metro;48.867732931981166, 2.3641925544688656;Paris;75056;0
IDFM:C01375;5;IDFM:22002;Richard-Lenoir;2.371813630476951;48.859876937868705;RATP;5;Metro;48.859876937868705, 2.371813630476951;Paris;75056;0
IDFM:C01375;5;IDFM:22000;Saint-Marcel;2.3606397867113924;48.83853898898134;RATP;5;Metro;48.83853898898134, 2.3606397867113924;Paris;75056;0
IDFM:C01375;5;IDFM:22001;Stalingrad;2.367348121277192;48.8841445128949;RATP;5;Metro;48.8841445128949, 2.367348121277192;Paris;75056;0
IDFM:C01376;6;IDFM:22177;Bel-Air;2.400867131995259;48.84142733223358;RATP;6;Metro;48.84142733223358, 2.400867131995259;Paris;75056;0
IDFM:C01376;6;IDFM:22178;Bercy;2.379463070185257;48.840176028121896;RATP;6;Metro;48.840176028121896, 2.379463070185257;Paris;75056;0
IDFM:C01376;6;IDFM:463005;Bir-Hakeim;2.2894007376345997;48.85392536837598;RATP;6;Metro;48.85392536837598, 2.2894007376345997;Paris;75056;0
IDFM:C01376;6;IDFM:22180;Boissière;2.2900328376074373;48.8668483434173;RATP;6;Metro;48.8668483434173, 2.2900328376074373;Paris;75056;0
IDFM:C01376;6;IDFM:463140;Cambronne;2.302898786915822;48.84749339701438;RATP;6;Metro;48.84749339701438, 2.302898786915822;Paris;75056;0
IDFM:C01376;6;IDFM:22095;Charles de Gaulle - Etoile;2.294995735441831;48.87383861478572;RATP;6;Metro;48.87383861478572, 2.294995735441831;Paris;75056;0
IDFM:C01376;6;IDFM:22174;Chevaleret;2.368081282972743;48.83496308210916;RATP;6;Metro;48.83496308210916, 2.368081282972743;Paris;75056;0
IDFM:C01376;6;IDFM:463105;Corvisart;2.350611225926166;48.82986001331238;RATP;6;Metro;48.82986001331238, 2.350611225926166;Paris;75056;0
IDFM:C01376;6;IDFM:463169;Daumesnil;2.3961460679154514;48.839537421644565;RATP;6;Metro;48.839537421644565, 2.3961460679154514;Paris;75056;0
IDFM:C01376;6;IDFM:22158;Denfert-Rochereau;2.3328724454976864;48.83431320632965;RATP;6;Metro;48.83431320632965, 2.3328724454976864;Paris;75056;0
IDFM:C01376;6;IDFM:463075;Dugommier;2.3895997700798097;48.83903652832887;RATP;6;Metro;48.83903652832887, 2.3895997700798097;Paris;75056;0
IDFM:C01376;6;IDFM:463099;Dupleix;2.2936368390558783;48.85038448621434;RATP;6;Metro;48.85038448621434, 2.2936368390558783;Paris;75056;0
IDFM:C01376;6;IDFM:22172;Edgar Quinet;2.3253749636089105;48.84098044632817;RATP;6;Metro;48.84098044632817, 2.3253749636089105;Paris;75056;0
IDFM:C01376;6;IDFM:22173;Glacière;2.3434974927179884;48.831170235245835;RATP;6;Metro;48.831170235245835, 2.3434974927179884;Paris;75056;0
IDFM:C01376;6;IDFM:463102;Kléber;2.2933259179892325;48.871301612039105;RATP;6;Metro;48.871301612039105, 2.2933259179892325;Paris;75056;0
IDFM:C01376;6;IDFM:463194;La Motte-Picquet - Grenelle;2.298957096977008;48.848765448122315;RATP;6;Metro;48.848765448122315, 2.298957096977008;Paris;75056;0
IDFM:C01376;6;IDFM:462955;Montparnasse Bienvenue;2.3212187199903807;48.84213060781436;RATP;6;Metro;48.84213060781436, 2.3212187199903807;Paris;75056;0
IDFM:C01376;6;IDFM:22073;Nation;2.3958598043279085;48.84789550545761;RATP;6;Metro;48.84789550545761, 2.3958598043279085;Paris;75056;0
IDFM:C01376;6;IDFM:463004;Nationale;2.3628041715935075;48.83323527967617;RATP;6;Metro;48.83323527967617, 2.3628041715935075;Paris;75056;0
IDFM:C01376;6;IDFM:22165;Passy;2.285839418881462;48.85751508962033;RATP;6;Metro;48.85751508962033, 2.285839418881462;Paris;75056;0
IDFM:C01376;6;IDFM:462948;Pasteur;2.3129146804739396;48.842528387543226;RATP;6;Metro;48.842528387543226, 2.3129146804739396;Paris;75056;0
